0,0.000000,1.000000,0.000000,3.400000,
1,0.000000,1.000000,0.000000,3.800000,
2,0.000000,1.000000,0.000000,3.600000,
3,0.000000,1.000000,0.000000,3.400000,
4,0.000000,1.000000,0.000000,3.400000,
5,0.000000,1.000000,0.000000,3.600000,
6,0.000000,1.000000,0.000000,3.400000,
7,0.000000,1.000000,0.000000,3.600000,
8,0.000000,1.000000,0.000000,3.400000,
9,0.000000,1.000000,0.000000,3.600000,
10,0.000000,1.000000,0.000000,3.400000,
11,0.000000,1.000000,0.000000,3.600000,
12,0.000000,1.000000,0.000000,3.400000,
13,0.000000,1.000000,0.000000,3.600000,
14,0.000000,1.000000,0.000000,3.400000,
15,0.000000,1.000000,0.000000,3.600000,
16,0.000000,1.000000,0.000000,3.400000,
17,0.000000,1.000000,0.000000,3.600000,
18,0.000000,1.000000,0.000000,3.400000,
19,0.000000,1.000000,0.000000,3.600000,
20,0.000000,1.000000,0.000000,3.600000,
21,0.000000,1.000000,0.000000,3.400000,
22,0.000000,1.000000,0.000000,3.400000,
23,0.000000,1.000000,0.000000,3.600000,
24,0.000000,1.000000,0.000000,3.400000,
25,0.000000,1.000000,0.000000,3.600000,
26,0.000000,1.000000,0.000000,3.400000,
27,0.000000,1.000000,0.000000,3.600000,
28,0.000000,1.000000,0.000000,3.400000,
29,0.000000,1.000000,0.000000,3.600000,
30,0.000000,1.000000,0.000000,3.400000,
31,0.000000,1.000000,0.000000,3.600000,
32,0.000000,1.000000,0.000000,3.400000,
33,0.000000,1.000000,0.000000,3.600000,
34,0.000000,1.000000,0.000000,3.400000,
35,0.000000,1.000000,0.000000,3.600000,
36,0.000000,1.000000,0.000000,3.400000,
37,0.000000,1.000000,0.000000,3.600000,
38,0.000000,1.000000,0.000000,3.400000,
39,0.000000,1.000000,0.000000,3.600000,
40,0.000000,1.000000,0.000000,3.600000,
41,0.000000,1.000000,0.000000,3.400000,
42,0.000000,1.000000,0.000000,3.400000,
43,0.000000,1.000000,0.000000,3.600000,
44,0.000000,1.000000,0.000000,3.400000,
45,0.000000,1.000000,0.000000,3.600000,
46,0.000000,1.000000,0.000000,3.400000,
47,0.000000,1.000000,0.000000,3.600000,
48,0.000000,1.000000,0.000000,3.400000,
49,0.000000,1.000000,0.000000,3.600000,
50,0.000000,1.000000,0.000000,3.400000,
51,0.000000,1.000000,0.000000,3.600000,
52,0.000000,1.000000,0.000000,3.400000,
53,0.000000,1.000000,0.000000,3.600000,
54,0.000000,1.000000,0.000000,3.400000,
55,0.000000,1.000000,0.000000,3.600000,
56,0.000000,1.000000,0.000000,3.400000,
57,0.000000,1.000000,0.000000,3.600000,
58,0.000000,1.000000,0.000000,3.400000,
59,0.000000,1.000000,0.000000,3.600000,
60,0.000000,1.000000,0.000000,3.400000,
61,0.000000,1.000000,0.000000,3.600000,
62,0.000000,1.000000,0.000000,3.600000,
63,0.000000,1.000000,0.000000,3.400000,
64,0.000000,1.000000,0.000000,3.400000,
65,0.000000,1.000000,0.000000,3.600000,
66,0.000000,1.000000,0.000000,3.400000,
67,0.000000,1.000000,0.000000,3.600000,
68,0.000000,1.000000,0.000000,3.600000,
69,0.000000,1.000000,0.000000,3.400000,
70,0.000000,1.000000,0.000000,3.400000,
71,0.000000,1.000000,0.000000,3.600000,
72,0.000000,1.000000,0.000000,3.600000,
73,0.000000,1.000000,0.000000,3.400000,
74,0.000000,1.000000,0.000000,3.600000,
75,0.000000,1.000000,0.000000,3.400000,
76,0.000000,1.000000,0.000000,3.400000,
77,0.000000,1.000000,1.000000,3.600000,
78,0.000000,1.000000,0.000000,3.400000,
79,0.000000,1.000000,0.000000,3.600000,
80,0.000000,1.000000,0.000000,3.600000,
81,0.000000,1.000000,0.000000,3.400000,
82,0.000000,1.000000,0.000000,3.400000,
83,0.000000,1.000000,0.000000,3.600000,
84,0.000000,1.000000,0.000000,3.400000,
85,0.000000,1.000000,0.000000,3.600000,
86,0.000000,1.000000,0.000000,3.400000,
87,0.000000,1.000000,0.000000,3.600000,
88,0.000000,1.000000,0.000000,3.400000,
89,0.000000,1.000000,1.000000,3.600000,
90,0.000000,1.000000,0.000000,3.400000,
91,0.000000,1.000000,1.000000,3.600000,
92,0.000000,1.000000,0.000000,3.400000,
93,0.000000,1.000000,1.000000,3.600000,
94,0.000000,1.000000,0.000000,3.400000,
95,0.000000,1.000000,1.000000,3.600000,
96,0.000000,1.000000,0.000000,3.400000,
97,0.000000,1.000000,1.000000,3.600000,
98,0.000000,1.000000,1.000000,3.600000,
99,0.000000,1.000000,1.000000,3.400000,
100,0.000000,1.000000,1.000000,3.400000,
101,0.000000,1.000000,1.000000,3.600000,
102,0.000000,1.000000,1.000000,3.400000,
103,0.000000,1.000000,1.000000,3.600000,
104,0.000000,1.000000,1.000000,3.400000,
105,0.000000,1.000000,1.000000,3.600000,
106,0.000000,1.000000,1.000000,3.400000,
107,0.000000,1.000000,1.000000,3.600000,
108,0.000000,1.000000,1.000000,3.600000,
109,0.000000,1.000000,1.000000,3.400000,
110,0.000000,1.000000,1.000000,3.600000,
111,0.000000,1.000000,1.000000,3.400000,
112,0.000000,1.000000,1.000000,3.400000,
113,0.000000,1.000000,1.000000,3.600000,
114,0.000000,1.000000,1.000000,3.600000,
115,0.000000,1.000000,1.000000,3.400000,
116,0.000000,1.000000,1.000000,3.400000,
117,0.000000,1.000000,1.000000,3.600000,
118,0.000000,1.000000,1.000000,3.600000,
119,0.000000,1.000000,1.000000,3.400000,
120,0.000000,1.000000,1.000000,3.600000,
121,0.000000,1.000000,1.000000,3.400000,
122,0.000000,1.000000,1.000000,3.400000,
123,0.000000,1.000000,1.000000,3.600000,
124,0.000000,1.000000,1.000000,3.400000,
125,0.000000,1.000000,1.000000,3.600000,
